# x, y
6.640625000000000000e-01 1.000000000000000000e+00 4.494429717283310310e-08 8.700870275497436523e-01 3.480347156524658203e+00 6.960695743560791016e+00 3.330820798873901367e-02
1.640625000000000000e-01 1.000000000000000000e+00 -4.494428651469206670e-08 4.928982257843017578e-01 1.971593856811523438e+00 3.943186283111572266e+00 5.591788291931152344e-01
7.890625000000000000e-01 1.000000000000000000e+00 -2.124202147513187811e-08 6.152315139770507812e-01 2.460925102233886719e+00 4.921851634979248047e+00 -1.620004534721374512e+00
2.890625000000000000e-01 1.000000000000000000e+00 2.124200548792032350e-08 7.883464694023132324e-01 3.153386831283569336e+00 6.306772232055664062e+00 1.348075985908508301e+00
5.390625000000000000e-01 1.000000000000000000e+00 8.480282787104442832e-08 9.924795031547546387e-01 3.969917774200439453e+00 7.939836025238037109e+00 1.331439256668090820e+00
3.906250000000000000e-02 1.000000000000000000e+00 -8.480282787104442832e-08 1.224106773734092712e-01 4.896429777145385742e-01 9.792855381965637207e-01 3.526175022125244141e-02
9.453125000000000000e-01 1.000000000000000000e+00 -8.231240400391470757e-08 1.709618121385574341e-01 6.838468909263610840e-01 1.367694258689880371e+00 -3.026644706726074219e+00
4.453125000000000000e-01 1.000000000000000000e+00 8.231240400391470757e-08 9.852776527404785156e-01 3.941111087799072266e+00 7.882221221923828125e+00 1.747520327568054199e+00
6.953125000000000000e-01 1.000000000000000000e+00 2.945184718328164308e-08 8.175848126411437988e-01 3.270338296890258789e+00 6.540678024291992188e+00 -3.752921223640441895e-01
1.953125000000000000e-01 1.000000000000000000e+00 -2.945184540692480368e-08 5.758082270622253418e-01 2.303233861923217773e+00 4.606466293334960938e+00 7.550738453865051270e-01
8.203125000000000000e-01 1.000000000000000000e+00 -3.737807574566431867e-08 5.349975228309631348e-01 2.139989137649536133e+00 4.279979705810546875e+00 -1.998695373535156250e+00
